duration,fwd_pkts,bwd_pkts,fwd_bytes,bwd_bytes,fwd_mean,bwd_mean,src_load,dst_load,pred,prob_attack,ground_truth
60068000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.182792834787241,0.1498301924485583,0,0.021583958,1
60068000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.14949723646534,0.1498301924485583,0,0.021583958,1
60067000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.166397522766244,0.14983268683303644,0,0.021583958,1
60067000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.166397522766244,0.14983268683303644,0,0.021583958,1
60067000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.13310137013668,0.14983268683303644,0,0.019687552,1
60067000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.166397522766244,0.14983268683303644,0,0.021583958,1
60067000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.183045599081026,0.14983268683303644,0,0.021583958,1
60066000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.183298371791029,0.14983518130056936,0,0.021583958,1
60066000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.183298371791029,0.14983518130056936,0,0.021583958,1
60066000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.166650018313188,0.14983518130056936,0,0.021583958,1
60066000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.166650018313188,0.14983518130056936,0,0.021583958,1
60066000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.133353311357506,0.14983518130056936,0,0.019687552,1
60066000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.150001664835347,0.14983518130056936,0,0.021583958,1
60065000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.150253891617416,0.14983767585116126,0,0.021583958,1
60065000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.183551152917673,0.14983767585116126,0,0.021583958,1
60065000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.133605260967286,0.14983767585116126,0,0.019687552,1
60065000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.166902522267543,0.14983767585116126,0,0.021583958,1
60065000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.166902522267543,0.14983767585116126,0,0.021583958,1
60064000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.183803942461374,0.1498401704848162,0,0.021583958,1
60064000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.167155034629728,0.1498401704848162,0,0.021583958,1
60064000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.183803942461374,0.1498401704848162,0,0.021583958,1
60064000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.133857218966435,0.1498401704848162,0,0.019687552,1
60064000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.167155034629728,0.1498401704848162,0,0.021583958,1
60064000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.183803942461374,0.1498401704848162,0,0.021583958,1
60064000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.167155034629728,0.1498401704848162,0,0.021583958,1
60063000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.150758370377769,0.14984266520153838,0,0.021583958,1
60063000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.150758370377769,0.14984266520153838,0,0.021583958,1
60063000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.150758370377769,0.14984266520153838,0,0.021583958,1
60063000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.150758370377769,0.14984266520153838,0,0.021583958,1
60063000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.167407555400162,0.14984266520153838,0,0.021583958,1
60063000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.184056740422555,0.14984266520153838,0,0.021583958,1
60062000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.134361160134528,0.14984516000133197,0,0.019687552,1
60062000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.151010622356898,0.14984516000133197,0,0.021583958,1
60062000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.151010622356898,0.14984516000133197,0,0.021583958,1
60062000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.151010622356898,0.14984516000133197,0,0.021583958,1
60062000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.151010622356898,0.14984516000133197,0,0.021583958,1
60062000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.16766008457927,0.14984516000133197,0,0.021583958,1
60061000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.151262882735885,0.14984765488420107,0,0.021583958,1
60061000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.167912622167464,0.14984765488420107,0,0.021583958,1
60061000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.134613143304307,0.14984765488420107,0,0.019687552,1
60061000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.151262882735885,0.14984765488420107,0,0.021583958,1
60061000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.151262882735885,0.14984765488420107,0,0.021583958,1
60061000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.167912622167464,0.14984765488420107,0,0.021583958,1
60060000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.168165168165167,0.14985014985014986,0,0.021583958,1
60060000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.168165168165167,0.14985014985014986,0,0.021583958,1
60060000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.134865134865134,0.14985014985014986,0,0.019687552,1
60060000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.134865134865134,0.14985014985014986,0,0.019687552,1
60060000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.168165168165167,0.14985014985014986,0,0.021583958,1
60060000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.184815184815184,0.14985014985014986,0,0.021583958,1
60060000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.15151515151515,0.14985014985014986,0,0.021583958,1
60059000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.185068016450492,0.14985264489918249,0,0.021583958,1
60059000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.168417722572803,0.14985264489918249,0,0.021583958,1
60059000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.151767428695116,0.14985264489918249,0,0.021583958,1
60059000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.151767428695116,0.14985264489918249,0,0.021583958,1
60059000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.168417722572803,0.14985264489918249,0,0.021583958,1
60059000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.185068016450492,0.14985264489918249,0,0.021583958,1
60058000.0,10.0,9.0,909.0,590.0,90.9,65.55555555555556,15.135369143161611,0.14985514003130307,0,0.019687552,1
60058000.0,10.0,9.0,912.0,590.0,91.2,65.55555555555556,15.185320856505378,0.14985514003130307,0,0.021583958,1
60058000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.168670285390789,0.14985514003130307,0,0.021583958,1
60058000.0,10.0,9.0,907.0,590.0,90.7,65.55555555555556,15.102068000932432,0.14985514003130307,0,0.019687552,1
60057000.0,10.0,9.0,907.0,590.0,90.7,65.55555555555556,15.102319463176649,0.1498576352465158,0,0.019687552,1
60057000.0,10.0,9.0,911.0,590.0,91.1,65.55555555555556,15.168922856619544,0.1498576352465158,0,0.021583958,1
60057000.0,10.0,9.0,910.0,590.0,91.0,65.55555555555556,15.15227200825882,0.1498576352465158,0,0.021583958,1
1000.0,5.0,5.0,490.0,572.0,98.0,114.4,490000.0,5000.0,0,0.020619018,1
1000.0,5.0,5.0,535.0,600.0,107.0,120.0,535000.0,5000.0,0,0.037653122,1
0.0,5.0,5.0,535.0,600.0,107.0,120.0,0.0,0.0,0,0.049289737,1
1000.0,5.0,5.0,535.0,600.0,107.0,120.0,535000.0,5000.0,0,0.037653122,1
0.0,5.0,5.0,535.0,600.0,107.0,120.0,0.0,0.0,0,0.049289737,1
1000.0,5.0,5.0,585.0,591.0,117.0,118.2,585000.0,5000.0,0,0.026147548,1
1000.0,1.0,1.0,90.0,90.0,90.0,90.0,90000.0,1000.0,0,0.063999005,1
1000.0,1.0,1.0,90.0,90.0,90.0,90.0,90000.0,1000.0,0,0.063999005,1
0.0,1.0,0.0,70.0,0.0,70.0,0.0,0.0,0.0,0,0.036176946,1
0.0,1.0,1.0,90.0,90.0,90.0,90.0,0.0,0.0,0,0.33706087,1
1000.0,5.0,5.0,550.0,575.0,110.0,115.0,550000.0,5000.0,0,0.033797882,1
2000.0,5.0,5.0,582.0,605.0,116.4,121.0,291000.0,2500.0,0,0.07509159,1
0.0,5.0,5.0,595.0,1071.0,119.0,214.2,0.0,0.0,1,0.71517074,1
