duration,fwd_pkts,bwd_pkts,fwd_bytes,bwd_bytes,fwd_mean,bwd_mean,src_load,dst_load,pred,prob_attack,ground_truth
63699000.0,12.0,8.0,993.0,2812.0,82.74999999999999,351.50000000000006,15.588941741628597,0.12559066861332202,0,0.09103267,1
62626000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.91990547057133,0.12774247117810494,0,0.110143624,1
63705000.0,12.0,8.0,996.0,2812.0,82.99999999999999,351.50000000000006,15.634565575700496,0.12557883996546582,0,0.09103267,1
62624000.0,12.0,8.0,999.0,2812.0,83.25000000000001,351.50000000000006,15.952350536535514,0.12774655084312722,0,0.110143624,1
63690000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.653948814570576,0.12560841576385617,0,0.09103267,1
62609000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.924228146113178,0.1277771566388219,0,0.110143624,1
62605000.0,12.0,8.0,996.0,2812.0,83.0,351.50000000000006,15.909272422330485,0.12778532066128903,0,0.110143624,1
62593000.0,12.0,8.0,995.0,2812.0,82.91666666666667,351.50000000000006,15.89634623679964,0.12780981898934385,0,0.110143624,1
62607000.0,12.0,8.0,999.0,2812.0,83.25000000000001,351.50000000000006,15.956682160141836,0.12778123851965437,0,0.110143624,1
62596000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.927535305770338,0.12780369352674292,0,0.110143624,1
62595000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.959741193386053,0.1278057352823708,0,0.110143624,1
63670000.0,12.0,8.0,995.0,2812.0,82.91666666666669,351.50000000000006,15.62745405999686,0.12564787183917073,0,0.09103267,1
62597000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.927280860105116,0.12780165183634998,0,0.110143624,1
62573000.0,12.0,8.0,996.0,2812.0,83.00000000000001,351.50000000000006,15.917408466910649,0.127850670416953,0,0.110143624,1
62581000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.979290839072561,0.1278343267125805,0,0.110143624,1
62571000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.93389909063304,0.12785475699605248,0,0.110143624,1
62570000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.934153747802462,0.1278568003835704,0,0.110143624,1
62565000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.951410533045633,0.127867018300967,0,0.110143624,1
62569000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.934408413111925,0.1278588438364046,0,0.110143624,1
62559000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.968925334484247,0.12787928195783183,0,0.110143624,1
62561000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.968414827128722,0.12787519381084061,0,0.110143624,1
62559000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.952940424239518,0.12787928195783183,0,0.110143624,1
