src_ip,dst_ip,src_port,dst_port,protocol,bidirectional_packets,bidirectional_first_seen_ms,ground_truth,predicted,gt_bin,pred_bin
10.3.1.214,10.3.2.38,53418,80,6,15,1787885264495,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53420,80,6,15,1787885264509,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53436,80,6,14,1787885264515,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53450,80,6,15,1787885264522,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53458,80,6,14,1787885264528,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53474,80,6,15,1787885264543,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53476,80,6,14,1787885264556,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53478,80,6,14,1787885264564,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53510,80,6,15,1787885264591,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53542,80,6,15,1787885264612,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53546,80,6,14,1787885264637,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53550,80,6,15,1787885264652,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53562,80,6,15,1787885264659,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53564,80,6,14,1787885264672,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53578,80,6,14,1787885264685,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53586,80,6,14,1787885264691,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53602,80,6,14,1787885264701,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53610,80,6,15,1787885264726,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53622,80,6,14,1787885264738,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53638,80,6,14,1787885264747,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53662,80,6,14,1787885264783,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53674,80,6,14,1787885264796,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53702,80,6,14,1787885264809,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53728,80,6,14,1787885264823,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53732,80,6,14,1787885264835,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53746,80,6,14,1787885264841,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53756,80,6,15,1787885264848,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53760,80,6,14,1787885264859,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53774,80,6,14,1787885264865,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53814,80,6,15,1787885264900,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53826,80,6,15,1787885264907,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53832,80,6,14,1787885264920,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53842,80,6,15,1787885264928,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53854,80,6,14,1787885264939,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53870,80,6,15,1787885264944,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53880,80,6,14,1787885264954,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53890,80,6,14,1787885264963,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53904,80,6,14,1787885264970,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53918,80,6,15,1787885264982,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53938,80,6,15,1787885265009,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53950,80,6,15,1787885265015,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53952,80,6,15,1787885265026,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53980,80,6,14,1787885265048,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,53988,80,6,14,1787885265055,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54004,80,6,14,1787885265063,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54016,80,6,14,1787885265077,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54032,80,6,15,1787885265089,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54034,80,6,14,1787885265095,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54050,80,6,14,1787885265104,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54052,80,6,15,1787885265114,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54054,80,6,14,1787885265123,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54066,80,6,14,1787885265129,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54074,80,6,15,1787885265136,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54088,80,6,14,1787885265142,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54092,80,6,15,1787885265149,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54096,80,6,14,1787885265158,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54110,80,6,15,1787885265171,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54112,80,6,14,1787885265182,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54114,80,6,14,1787885265192,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54116,80,6,15,1787885265200,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54126,80,6,14,1787885265212,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54132,80,6,14,1787885265221,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54136,80,6,14,1787885265227,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54140,80,6,15,1787885265237,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54142,80,6,15,1787885265249,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54146,80,6,14,1787885265261,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54160,80,6,14,1787885265273,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54164,80,6,14,1787885265281,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54180,80,6,15,1787885265292,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54192,80,6,15,1787885265301,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54198,80,6,15,1787885265311,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54210,80,6,15,1787885265321,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54224,80,6,14,1787885265331,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54240,80,6,15,1787885265346,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,54254,80,6,14,1787885265351,SSH-Bruteforce,DoS attacks-Slowloris,1,1
10.3.1.214,10.3.2.38,60209,80,6,32008,1787885307238,DoS attacks-Slowloris,Benign,1,0
10.3.2.38,169.254.169.254,42774,80,6,10,1787885319552,Benign,Benign,0,0
10.3.2.38,169.254.169.254,42788,80,6,10,1787885319563,Benign,Benign,0,0
10.3.2.38,169.254.169.254,42800,80,6,10,1787885319574,Benign,Benign,0,0
10.3.2.38,169.254.169.254,42808,80,6,10,1787885319592,Benign,Benign,0,0
10.3.2.38,169.254.169.254,42814,80,6,10,1787885319602,Benign,Benign,0,0
10.3.2.38,169.254.169.254,42816,80,6,10,1787885319617,Benign,Benign,0,0
10.3.1.214,10.3.2.38,52216,80,6,11,1787885367273,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,52228,80,6,11,1787885368308,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,52232,80,6,10,1787885369333,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,57424,80,6,11,1787885370366,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,57440,80,6,11,1787885371396,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,57442,80,6,11,1787885372419,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,57456,80,6,10,1787885373447,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,57472,80,6,10,1787885374476,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,57474,80,6,11,1787885375509,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,57490,80,6,10,1787885376539,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,57494,80,6,11,1787885377571,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,57504,80,6,11,1787885378599,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,57512,80,6,10,1787885379626,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41310,80,6,10,1787885380656,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41316,80,6,11,1787885381684,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41328,80,6,10,1787885382709,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41336,80,6,11,1787885383743,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41350,80,6,10,1787885384772,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41360,80,6,11,1787885385804,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41376,80,6,11,1787885386827,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41382,80,6,11,1787885387858,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41392,80,6,11,1787885388885,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,50644,80,6,11,1787885389915,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,50650,80,6,11,1787885390949,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,50662,80,6,11,1787885391976,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,50664,80,6,11,1787885393002,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,50672,80,6,11,1787885394036,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,50688,80,6,11,1787885395068,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,50704,80,6,11,1787885396094,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,50712,80,6,11,1787885397120,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,50724,80,6,11,1787885398145,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,50726,80,6,10,1787885399177,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,49064,80,6,11,1787885400204,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,49080,80,6,11,1787885401234,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,49086,80,6,11,1787885402261,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,49094,80,6,11,1787885403286,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,49102,80,6,11,1787885404314,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,49108,80,6,11,1787885405334,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,49114,80,6,11,1787885406355,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,49130,80,6,11,1787885407380,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,49142,80,6,11,1787885408413,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,49152,80,6,10,1787885409434,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41458,80,6,11,1787885410453,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41464,80,6,10,1787885411473,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41468,80,6,11,1787885412502,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41472,80,6,11,1787885413529,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41484,80,6,11,1787885414554,DoS attacks-Slowloris,Benign,1,0
10.3.1.214,10.3.2.38,41500,80,6,11,1787885415573,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,41514,80,6,11,1787885416606,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,41522,80,6,12,1787885417629,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,41534,80,6,10,1787885418658,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,41546,80,6,10,1787885419690,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,56844,80,6,11,1787885420717,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,56858,80,6,11,1787885421749,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,56860,80,6,10,1787885422772,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,56870,80,6,11,1787885423795,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,56882,80,6,11,1787885424820,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,56894,80,6,11,1787885425848,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.1.214,10.3.2.38,56898,80,6,11,1787885426880,DDoS attacks-LOIC-HTTP,Benign,1,0
10.3.2.38,169.254.169.254,33848,80,6,10,1787885439562,Benign,Benign,0,0
10.3.2.38,169.254.169.254,33858,80,6,10,1787885439574,Benign,Benign,0,0
10.3.2.38,169.254.169.254,33864,80,6,10,1787885439585,Benign,Benign,0,0
10.3.2.38,169.254.169.254,33878,80,6,10,1787885439600,Benign,Benign,0,0
10.3.2.38,169.254.169.254,33884,80,6,10,1787885439609,Benign,Benign,0,0
10.3.2.38,169.254.169.254,33892,80,6,10,1787885439624,Benign,Benign,0,0
10.3.2.38,169.254.169.254,48406,80,6,10,1787885465971,Benign,Benign,0,0
10.3.2.38,169.254.169.254,48422,80,6,10,1787885465972,Benign,Benign,0,0
10.3.2.38,169.254.169.254,36068,80,6,10,1787885474585,Benign,Benign,0,0
10.3.2.38,169.254.169.254,36082,80,6,10,1787885474587,Benign,Benign,0,0
10.3.2.38,169.254.169.254,36086,80,6,10,1787885474588,Benign,Benign,0,0
10.3.2.38,169.254.169.254,36088,80,6,10,1787885474589,Benign,Benign,0,0
10.3.2.38,169.254.169.254,36104,80,6,10,1787885474590,Benign,Benign,0,0
10.3.2.38,169.254.169.254,36116,80,6,10,1787885474591,Benign,Benign,0,0
